Subject,Start Date,Start Time,End Date,End Time,Location
08 November 2022,07-11-22,20:00,07-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/209.png
09 November 2022,08-11-22,20:00,08-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/210.png
10 November 2022,09-11-22,20:00,09-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/211.png
11 November 2022,10-11-22,20:00,10-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/212.png
12 November 2022,11-11-22,20:00,11-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/213.png
13 November 2022,12-11-22,20:00,12-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/214.png
14 November 2022,13-11-22,20:00,13-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/215.png
15 November 2022,14-11-22,20:00,14-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/216.png
16 November 2022,15-11-22,20:00,15-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/217.png
17 November 2022,16-11-22,20:00,16-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/218.png
18 November 2022,17-11-22,20:00,17-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/219.png
19 November 2022,18-11-22,20:00,18-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/220.png
20 November 2022,19-11-22,20:00,19-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/221.png
21 November 2022,20-11-22,20:00,20-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/222.png
22 November 2022,21-11-22,20:00,21-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/223.png
23 November 2022,22-11-22,20:00,22-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/224.png
24 November 2022,23-11-22,20:00,23-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/225.png
25 November 2022,24-11-22,20:00,24-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/226.png
26 November 2022,25-11-22,20:00,25-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/227.png
27 November 2022,26-11-22,20:00,26-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/228.png
28 November 2022,27-11-22,20:00,27-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/229.png
29 November 2022,28-11-22,20:00,28-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/230.png
30 November 2022,29-11-22,20:00,29-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/231.png
01 December 2022,30-11-22,20:00,30-11-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/232.png
02 December 2022,01-12-22,20:00,01-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/233.png
03 December 2022,02-12-22,20:00,02-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/234.png
04 December 2022,03-12-22,20:00,03-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/235.png
05 December 2022,04-12-22,20:00,04-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/236.png
06 December 2022,05-12-22,20:00,05-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/237.png
07 December 2022,06-12-22,20:00,06-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/238.png
08 December 2022,07-12-22,20:00,07-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/239.png
09 December 2022,08-12-22,20:00,08-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/240.png
10 December 2022,09-12-22,20:00,09-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/241.png
11 December 2022,10-12-22,20:00,10-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/242.png
12 December 2022,11-12-22,20:00,11-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/243.png
13 December 2022,12-12-22,20:00,12-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/244.png
14 December 2022,13-12-22,20:00,13-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/245.png
15 December 2022,14-12-22,20:00,14-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/246.png
16 December 2022,15-12-22,20:00,15-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/247.png
17 December 2022,16-12-22,20:00,16-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/248.png
18 December 2022,17-12-22,20:00,17-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/249.png
19 December 2022,18-12-22,20:00,18-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/250.png
20 December 2022,19-12-22,20:00,19-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/251.png
21 December 2022,20-12-22,20:00,20-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/252.png
22 December 2022,21-12-22,20:00,21-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/253.png
23 December 2022,22-12-22,20:00,22-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/254.png
24 December 2022,23-12-22,20:00,23-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/255.png
25 December 2022,24-12-22,20:00,24-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/256.png
26 December 2022,25-12-22,20:00,25-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/257.png
27 December 2022,26-12-22,20:00,26-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/258.png
28 December 2022,27-12-22,20:00,27-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/259.png
29 December 2022,28-12-22,20:00,28-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/260.png
30 December 2022,29-12-22,20:00,29-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/261.png
31 December 2022,30-12-22,20:00,30-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/262.png
01 January 2023,31-12-22,20:00,31-12-22,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/263.png
02 January 2023,01-01-23,20:00,01-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/264.png
03 January 2023,02-01-23,20:00,02-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/265.png
04 January 2023,03-01-23,20:00,03-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/266.png
05 January 2023,04-01-23,20:00,04-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/267.png
06 January 2023,05-01-23,20:00,05-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/268.png
07 January 2023,06-01-23,20:00,06-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/269.png
08 January 2023,07-01-23,20:00,07-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/270.png
09 January 2023,08-01-23,20:00,08-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/271.png
10 January 2023,09-01-23,20:00,09-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/272.png
11 January 2023,10-01-23,20:00,10-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/273.png
12 January 2023,11-01-23,20:00,11-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/274.png
13 January 2023,12-01-23,20:00,12-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/275.png
14 January 2023,13-01-23,20:00,13-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/276.png
15 January 2023,14-01-23,20:00,14-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/277.png
16 January 2023,15-01-23,20:00,15-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/278.png
17 January 2023,16-01-23,20:00,16-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/279.png
18 January 2023,17-01-23,20:00,17-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/280.png
19 January 2023,18-01-23,20:00,18-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/281.png
20 January 2023,19-01-23,20:00,19-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/282.png
21 January 2023,20-01-23,20:00,20-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/283.png
22 January 2023,21-01-23,20:00,21-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/284.png
23 January 2023,22-01-23,20:00,22-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/285.png
24 January 2023,23-01-23,20:00,23-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/286.png
25 January 2023,24-01-23,20:00,24-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/287.png
26 January 2023,25-01-23,20:00,25-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/288.png
27 January 2023,26-01-23,20:00,26-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/289.png
28 January 2023,27-01-23,20:00,27-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/290.png
29 January 2023,28-01-23,20:00,28-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/291.png
30 January 2023,29-01-23,20:00,29-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/292.png
31 January 2023,30-01-23,20:00,30-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/293.png
01 February 2023,31-01-23,20:00,31-01-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/294.png
02 February 2023,01-02-23,20:00,01-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/295.png
03 February 2023,02-02-23,20:00,02-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/296.png
04 February 2023,03-02-23,20:00,03-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/297.png
05 February 2023,04-02-23,20:00,04-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/298.png
06 February 2023,05-02-23,20:00,05-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/299.png
07 February 2023,06-02-23,20:00,06-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/300.png
08 February 2023,07-02-23,20:00,07-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/301.png
09 February 2023,08-02-23,20:00,08-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/302.png
10 February 2023,09-02-23,20:00,09-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/303.png
11 February 2023,10-02-23,20:00,10-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/304.png
12 February 2023,11-02-23,20:00,11-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/305.png
13 February 2023,12-02-23,20:00,12-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/306.png
14 February 2023,13-02-23,20:00,13-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/307.png
15 February 2023,14-02-23,20:00,14-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/308.png
16 February 2023,15-02-23,20:00,15-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/309.png
17 February 2023,16-02-23,20:00,16-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/310.png
18 February 2023,17-02-23,20:00,17-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/311.png
19 February 2023,18-02-23,20:00,18-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/312.png
20 February 2023,19-02-23,20:00,19-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/313.png
21 February 2023,20-02-23,20:00,20-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/314.png
22 February 2023,21-02-23,20:00,21-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/315.png
23 February 2023,22-02-23,20:00,22-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/316.png
24 February 2023,23-02-23,20:00,23-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/317.png
25 February 2023,24-02-23,20:00,24-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/318.png
26 February 2023,25-02-23,20:00,25-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/319.png
27 February 2023,26-02-23,20:00,26-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/320.png
28 February 2023,27-02-23,20:00,27-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/321.png
01 March 2023,28-02-23,20:00,28-02-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/322.png
02 March 2023,01-03-23,20:00,01-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/323.png
03 March 2023,02-03-23,20:00,02-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/324.png
04 March 2023,03-03-23,20:00,03-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/325.png
05 March 2023,04-03-23,20:00,04-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/326.png
06 March 2023,05-03-23,20:00,05-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/327.png
07 March 2023,06-03-23,20:00,06-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/328.png
08 March 2023,07-03-23,20:00,07-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/329.png
09 March 2023,08-03-23,20:00,08-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/330.png
10 March 2023,09-03-23,20:00,09-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/331.png
11 March 2023,10-03-23,20:00,10-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/332.png
12 March 2023,11-03-23,20:00,11-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/333.png
13 March 2023,12-03-23,20:00,12-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/334.png
14 March 2023,13-03-23,20:00,13-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/335.png
15 March 2023,14-03-23,20:00,14-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/336.png
16 March 2023,15-03-23,20:00,15-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/337.png
17 March 2023,16-03-23,20:00,16-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/338.png
18 March 2023,17-03-23,20:00,17-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/339.png
19 March 2023,18-03-23,20:00,18-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/340.png
20 March 2023,19-03-23,20:00,19-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/341.png
21 March 2023,20-03-23,20:00,20-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/342.png
22 March 2023,21-03-23,20:00,21-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/343.png
23 March 2023,22-03-23,20:00,22-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/344.png
24 March 2023,23-03-23,20:00,23-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/345.png
25 March 2023,24-03-23,20:00,24-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/346.png
26 March 2023,25-03-23,20:00,25-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/347.png
27 March 2023,26-03-23,20:00,26-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/348.png
28 March 2023,27-03-23,20:00,27-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/349.png
29 March 2023,28-03-23,20:00,28-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/350.png
30 March 2023,29-03-23,20:00,29-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/351.png
31 March 2023,30-03-23,20:00,30-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/352.png
01 April 2023,31-03-23,20:00,31-03-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/353.png
02 April 2023,01-04-23,20:00,01-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/354.png
03 April 2023,02-04-23,20:00,02-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/355.png
04 April 2023,03-04-23,20:00,03-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/356.png
05 April 2023,04-04-23,20:00,04-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/357.png
06 April 2023,05-04-23,20:00,05-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/358.png
07 April 2023,06-04-23,20:00,06-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/359.png
08 April 2023,07-04-23,20:00,07-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/360.png
09 April 2023,08-04-23,20:00,08-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/361.png
10 April 2023,09-04-23,20:00,09-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/362.png
11 April 2023,10-04-23,20:00,10-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/363.png
12 April 2023,11-04-23,20:00,11-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/364.png
13 April 2023,12-04-23,20:00,12-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/365.png
14 April 2023,13-04-23,20:00,13-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/366.png
15 April 2023,14-04-23,20:00,14-04-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5123/daily/367.png
