Subject,Start Date,Start Time,End Date,End Time,Location
05 November 2023,04-11-23,20:00,04-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/206.png
06 November 2023,05-11-23,20:00,05-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/207.png
07 November 2023,06-11-23,20:00,06-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/208.png
08 November 2023,07-11-23,20:00,07-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/209.png
09 November 2023,08-11-23,20:00,08-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/210.png
10 November 2023,09-11-23,20:00,09-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/211.png
11 November 2023,10-11-23,20:00,10-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/212.png
12 November 2023,11-11-23,20:00,11-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/213.png
13 November 2023,12-11-23,20:00,12-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/214.png
14 November 2023,13-11-23,20:00,13-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/215.png
15 November 2023,14-11-23,20:00,14-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/216.png
16 November 2023,15-11-23,20:00,15-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/217.png
17 November 2023,16-11-23,20:00,16-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/218.png
18 November 2023,17-11-23,20:00,17-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/219.png
19 November 2023,18-11-23,20:00,18-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/220.png
20 November 2023,19-11-23,20:00,19-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/221.png
21 November 2023,20-11-23,20:00,20-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/222.png
22 November 2023,21-11-23,20:00,21-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/223.png
23 November 2023,22-11-23,20:00,22-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/224.png
24 November 2023,23-11-23,20:00,23-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/225.png
25 November 2023,24-11-23,20:00,24-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/226.png
26 November 2023,25-11-23,20:00,25-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/227.png
27 November 2023,26-11-23,20:00,26-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/228.png
28 November 2023,27-11-23,20:00,27-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/229.png
29 November 2023,28-11-23,20:00,28-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/230.png
30 November 2023,29-11-23,20:00,29-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/231.png
01 December 2023,30-11-23,20:00,30-11-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/232.png
02 December 2023,01-12-23,20:00,01-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/233.png
03 December 2023,02-12-23,20:00,02-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/234.png
04 December 2023,03-12-23,20:00,03-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/235.png
05 December 2023,04-12-23,20:00,04-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/236.png
06 December 2023,05-12-23,20:00,05-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/237.png
07 December 2023,06-12-23,20:00,06-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/238.png
08 December 2023,07-12-23,20:00,07-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/239.png
09 December 2023,08-12-23,20:00,08-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/240.png
10 December 2023,09-12-23,20:00,09-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/241.png
11 December 2023,10-12-23,20:00,10-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/242.png
12 December 2023,11-12-23,20:00,11-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/243.png
13 December 2023,12-12-23,20:00,12-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/244.png
14 December 2023,13-12-23,20:00,13-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/245.png
15 December 2023,14-12-23,20:00,14-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/246.png
16 December 2023,15-12-23,20:00,15-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/247.png
17 December 2023,16-12-23,20:00,16-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/248.png
18 December 2023,17-12-23,20:00,17-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/249.png
19 December 2023,18-12-23,20:00,18-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/250.png
20 December 2023,19-12-23,20:00,19-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/251.png
21 December 2023,20-12-23,20:00,20-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/252.png
22 December 2023,21-12-23,20:00,21-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/253.png
23 December 2023,22-12-23,20:00,22-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/254.png
24 December 2023,23-12-23,20:00,23-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/255.png
25 December 2023,24-12-23,20:00,24-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/256.png
26 December 2023,25-12-23,20:00,25-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/257.png
27 December 2023,26-12-23,20:00,26-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/258.png
28 December 2023,27-12-23,20:00,27-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/259.png
29 December 2023,28-12-23,20:00,28-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/260.png
30 December 2023,29-12-23,20:00,29-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/261.png
31 December 2023,30-12-23,20:00,30-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/262.png
01 January 2024,31-12-23,20:00,31-12-23,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/263.png
02 January 2024,01-01-24,20:00,01-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/264.png
03 January 2024,02-01-24,20:00,02-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/265.png
04 January 2024,03-01-24,20:00,03-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/266.png
05 January 2024,04-01-24,20:00,04-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/267.png
06 January 2024,05-01-24,20:00,05-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/268.png
07 January 2024,06-01-24,20:00,06-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/269.png
08 January 2024,07-01-24,20:00,07-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/270.png
09 January 2024,08-01-24,20:00,08-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/271.png
10 January 2024,09-01-24,20:00,09-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/272.png
11 January 2024,10-01-24,20:00,10-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/273.png
12 January 2024,11-01-24,20:00,11-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/274.png
13 January 2024,12-01-24,20:00,12-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/275.png
14 January 2024,13-01-24,20:00,13-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/276.png
15 January 2024,14-01-24,20:00,14-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/277.png
16 January 2024,15-01-24,20:00,15-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/278.png
17 January 2024,16-01-24,20:00,16-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/279.png
18 January 2024,17-01-24,20:00,17-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/280.png
19 January 2024,18-01-24,20:00,18-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/281.png
20 January 2024,19-01-24,20:00,19-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/282.png
21 January 2024,20-01-24,20:00,20-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/283.png
22 January 2024,21-01-24,20:00,21-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/284.png
23 January 2024,22-01-24,20:00,22-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/285.png
24 January 2024,23-01-24,20:00,23-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/286.png
25 January 2024,24-01-24,20:00,24-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/287.png
26 January 2024,25-01-24,20:00,25-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/288.png
27 January 2024,26-01-24,20:00,26-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/289.png
28 January 2024,27-01-24,20:00,27-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/290.png
29 January 2024,28-01-24,20:00,28-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/291.png
30 January 2024,29-01-24,20:00,29-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/292.png
31 January 2024,30-01-24,20:00,30-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/293.png
01 February 2024,31-01-24,20:00,31-01-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/294.png
02 February 2024,01-02-24,20:00,01-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/295.png
03 February 2024,02-02-24,20:00,02-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/296.png
04 February 2024,03-02-24,20:00,03-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/297.png
05 February 2024,04-02-24,20:00,04-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/298.png
06 February 2024,05-02-24,20:00,05-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/299.png
07 February 2024,06-02-24,20:00,06-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/300.png
08 February 2024,07-02-24,20:00,07-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/301.png
09 February 2024,08-02-24,20:00,08-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/302.png
10 February 2024,09-02-24,20:00,09-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/303.png
11 February 2024,10-02-24,20:00,10-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/304.png
12 February 2024,11-02-24,20:00,11-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/305.png
13 February 2024,12-02-24,20:00,12-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/306.png
14 February 2024,13-02-24,20:00,13-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/307.png
15 February 2024,14-02-24,20:00,14-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/308.png
16 February 2024,15-02-24,20:00,15-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/309.png
17 February 2024,16-02-24,20:00,16-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/310.png
18 February 2024,17-02-24,20:00,17-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/311.png
19 February 2024,18-02-24,20:00,18-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/312.png
20 February 2024,19-02-24,20:00,19-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/313.png
21 February 2024,20-02-24,20:00,20-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/314.png
22 February 2024,21-02-24,20:00,21-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/315.png
23 February 2024,22-02-24,20:00,22-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/316.png
24 February 2024,23-02-24,20:00,23-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/317.png
25 February 2024,24-02-24,20:00,24-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/318.png
26 February 2024,25-02-24,20:00,25-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/319.png
27 February 2024,26-02-24,20:00,26-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/320.png
28 February 2024,27-02-24,20:00,27-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/321.png
29 February 2024,28-02-24,20:00,28-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/322.png
01 March 2024,29-02-24,20:00,29-02-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/323.png
02 March 2024,01-03-24,20:00,01-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/324.png
03 March 2024,02-03-24,20:00,02-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/325.png
04 March 2024,03-03-24,20:00,03-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/326.png
05 March 2024,04-03-24,20:00,04-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/327.png
06 March 2024,05-03-24,20:00,05-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/328.png
07 March 2024,06-03-24,20:00,06-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/329.png
08 March 2024,07-03-24,20:00,07-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/330.png
09 March 2024,08-03-24,20:00,08-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/331.png
10 March 2024,09-03-24,20:00,09-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/332.png
11 March 2024,10-03-24,20:00,10-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/333.png
12 March 2024,11-03-24,20:00,11-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/334.png
13 March 2024,12-03-24,20:00,12-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/335.png
14 March 2024,13-03-24,20:00,13-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/336.png
15 March 2024,14-03-24,20:00,14-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/337.png
16 March 2024,15-03-24,20:00,15-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/338.png
17 March 2024,16-03-24,20:00,16-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/339.png
18 March 2024,17-03-24,20:00,17-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/340.png
19 March 2024,18-03-24,20:00,18-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/341.png
20 March 2024,19-03-24,20:00,19-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/342.png
21 March 2024,20-03-24,20:00,20-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/343.png
22 March 2024,21-03-24,20:00,21-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/344.png
23 March 2024,22-03-24,20:00,22-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/345.png
24 March 2024,23-03-24,20:00,23-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/346.png
25 March 2024,24-03-24,20:00,24-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/347.png
26 March 2024,25-03-24,20:00,25-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/348.png
27 March 2024,26-03-24,20:00,26-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/349.png
28 March 2024,27-03-24,20:00,27-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/350.png
29 March 2024,28-03-24,20:00,28-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/351.png
30 March 2024,29-03-24,20:00,29-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/352.png
31 March 2024,30-03-24,20:00,30-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/353.png
01 April 2024,31-03-24,20:00,31-03-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/354.png
02 April 2024,01-04-24,20:00,01-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/355.png
03 April 2024,02-04-24,20:00,02-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/356.png
04 April 2024,03-04-24,20:00,03-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/357.png
05 April 2024,04-04-24,20:00,04-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/358.png
06 April 2024,05-04-24,20:00,05-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/359.png
07 April 2024,06-04-24,20:00,06-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/360.png
08 April 2024,07-04-24,20:00,07-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/361.png
09 April 2024,08-04-24,20:00,08-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/362.png
10 April 2024,09-04-24,20:00,09-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/363.png
11 April 2024,10-04-24,20:00,10-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/364.png
12 April 2024,11-04-24,20:00,11-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/365.png
13 April 2024,12-04-24,20:00,12-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/366.png
14 April 2024,13-04-24,20:00,13-04-24,20:30,https://github.com/karthikraman/panchangam/raw/master/png/Madrapuri-5124/daily/367.png
